	Technique	Algorithm	Classifier	Seed	F1	F2	F3	F4	F5
125	scikit-lego	EqualOpportunityClassifier	OneVsRestClassifier	6	0.1373626373626373	0.0145947802197802	0.8695652173913043	0.6004159239453357	0.7155388471177945
126	Proposal	nsga2	FairVotingClassifier	6	0.1442307692307692	0.0098814229249012	0.9130434782608696	0.606951871657754	0.7330827067669173
127	ProposalWeighted	F1_nsga2	FairVotingClassifier	6	0.12	0.025691216050893	0.9239130434782608	0.6160427807486631	0.718796992481203
128	ProposalWeighted	F2_nsga2	FairVotingClassifier	6	0.1823308270676691	0.0628614916286148	0.9239130434782608	0.6185977421271539	0.6791979949874687
129	ProposalWeighted	F3_nsga2	FairVotingClassifier	6	0.19	0.0259562841530054	0.9347826086956522	0.5913250148544266	0.7045112781954888
130	ProposalWeighted	F4_nsga2	FairVotingClassifier	6	0.173076923076923	0.057997557997558	0.9891304347826086	0.6004159239453357	0.6704260651629073
131	ProposalWeighted	F5_nsga2	FairVotingClassifier	6	0.0742857142857142	0.0685753867467097	0.967391304347826	0.6160427807486631	0.6616541353383458
132	Proposal	rnsga2	FairVotingClassifier	6	0.0670498084291187	0.096179978861543	0.9456521739130436	0.6400475341651812	0.6418546365914787
133	ProposalWeighted	F1_rnsga2	FairVotingClassifier	6	0.1466165413533834	0.0684170471841704	0.9347826086956522	0.6309566250742721	0.6791979949874687
134	ProposalWeighted	F2_rnsga2	FairVotingClassifier	6	0.0670498084291187	0.096179978861543	0.9456521739130436	0.6400475341651812	0.6418546365914787
135	ProposalWeighted	F3_rnsga2	FairVotingClassifier	6	0.0508771929824561	0.0991226720024626	0.9565217391304348	0.6367795603089721	0.6330827067669172
136	ProposalWeighted	F4_rnsga2	FairVotingClassifier	6	0.1466165413533834	0.0684170471841704	0.9347826086956522	0.6309566250742721	0.6791979949874687
137	ProposalWeighted	F5_rnsga2	FairVotingClassifier	6	0.1466165413533834	0.0684170471841704	0.9347826086956522	0.6309566250742721	0.6791979949874687
138	AIF360	AdversarialDebiasing	AdversarialDebiasing	6	0.1516227180527383	0.0726405090137858	1.0	0.5781937017231135	0.606015037593985
139	AIF360	PostProcessingMeta	PostProcessingMeta	6		0.0212912087912088	0.7608695652173914	0.5	0.6528822055137845
140	Voting		VotingClassifier	7	0.0254506892895016	0.1144736842105262	0.98989898989899	0.6897203325774754	0.623015873015873
141	Fairlearn	false_positive_rate_parity	VotingClassifier	7	0.0254506892895016	0.1144736842105262	0.98989898989899	0.6897203325774754	0.623015873015873
