	Technique	Algorithm	Classifier	Seed	F1	F2	F3	F4	F5
187	ProposalWeighted	F1_nsga2	FairVotingClassifier	9	0.0060623243737387	0.0658374695863747	0.9526881720430108	0.806492459729463	0.7024212384468923
188	ProposalWeighted	F2_nsga2	FairVotingClassifier	9	0.0221111561135197	0.0213198005902072	0.9777777777777776	0.8026119991133382	0.7444229034819274
189	ProposalWeighted	F3_nsga2	FairVotingClassifier	9	0.0102153846153846	0.0639347882088838	0.9548387096774194	0.8065725494299275	0.7151441103239881
190	ProposalWeighted	F4_nsga2	FairVotingClassifier	9	0.0431809682464132	0.0184230695187553	0.9913978494623656	0.7789017646267808	0.7639331056757653
191	ProposalWeighted	F5_nsga2	FairVotingClassifier	9	0.0032112112854288	0.0245805710499497	0.9591397849462364	0.8050193504383286	0.7024212384468923
192	Proposal	rnsga2	FairVotingClassifier	9	0.0243717201313576	0.0199556686859119	0.9813620071684588	0.806332280328534	0.758982324419743
193	ProposalWeighted	F1_rnsga2	FairVotingClassifier	9	0.0228662073537419	0.023454157782516	0.9827956989247312	0.8064123700289985	0.7544574375419147
194	ProposalWeighted	F2_rnsga2	FairVotingClassifier	9	0.0244933807896329	0.0202469135802468	0.9813620071684588	0.8061777384006549	0.758982324419743
195	ProposalWeighted	F3_rnsga2	FairVotingClassifier	9	0.0228662073537419	0.023454157782516	0.9827956989247312	0.8064123700289985	0.7544574375419147
196	ProposalWeighted	F4_rnsga2	FairVotingClassifier	9	0.0242269348226566	0.0236801755359927	0.982078853046595	0.8070530876327148	0.758982324419743
197	ProposalWeighted	F5_rnsga2	FairVotingClassifier	9	0.0258659655077948	0.0169445274633885	0.9827956989247312	0.806332280328534	0.763507211297571
198	AIF360	AdversarialDebiasing	AdversarialDebiasing	9	0.0348719756422862	0.0222545837840836	1.0	0.7862950850330127	0.7634802315632057
199	AIF360	PostProcessingMeta	PostProcessingMeta	9	0.0159623492499264	0.017189916208149	0.921863799283154	0.7928375604233758	0.6053231015902627
200	Voting		VotingClassifier	10	0.0553679404865375	0.0224292911943203	0.9910958904109588	0.782486948048447	0.7805960408136936
201	Fairlearn	false_positive_rate_parity	VotingClassifier	10	0.0448156003299163	0.2127868852459017	0.9910958904109588	0.7821626938331422	0.7357146380611598
202	Fairlearn	true_positive_rate_parity	VotingClassifier	10	0.0556282034825122	0.4547048303449549	0.9938356164383562	0.7823344758713063	0.7227696849422667
203	Fairlearn	equalized_odds	VotingClassifier	10	0.0934027754428671	0.17875056999544	0.9945205479452056	0.6318411051359082	0.6367179051297911
204	scikit-lego	DemographicParityClassifier	OneVsRestClassifier	10	0.0601802241819841	0.0118037597960056	0.9856164383561644	0.768667713488309	0.7762570245770076
205	scikit-lego	EqualOpportunityClassifier	OneVsRestClassifier	10	0.0601802241819841	0.0118037597960056	0.9856164383561644	0.768667713488309	0.7762570245770076
206	Proposal	nsga2	FairVotingClassifier	10	0.0493057634988058	0.0099741584723294	0.9835616438356164	0.7955591181618104	0.7881053658092351
207	ProposalWeighted	F1_nsga2	FairVotingClassifier	10	0.0337034298704779	0.0715958364612161	0.9452054794520548	0.7931947960606066	0.7312010746037587
208	ProposalWeighted	F2_nsga2	FairVotingClassifier	10	0.0515960143261678	0.0009606481080086	0.9821917808219178	0.7907455862958447	0.7865363380751995
209	ProposalWeighted	F3_nsga2	FairVotingClassifier	10	0.0337826511232398	0.0664026095060578	0.945890410958904	0.7931137325067804	0.7316013948599638
210	ProposalWeighted	F4_nsga2	FairVotingClassifier	10	0.0495971296761295	0.019274942574653	0.9835616438356164	0.7707733591767426	0.7462197245948418
211	ProposalWeighted	F5_nsga2	FairVotingClassifier	10	0.0327865933723543	0.08125	0.9493150684931508	0.7951731102537029	0.7308007543475538
212	Proposal	rnsga2	FairVotingClassifier	10	0.0516310501369774	0.0117123601387162	0.9815068493150684	0.7934283317915735	0.7920440617897161
213	ProposalWeighted	F1_rnsga2	FairVotingClassifier	10	0.0524062439354271	0.0058300071975396	0.9828767123287672	0.7934283317915735	0.7948140502923666
214	ProposalWeighted	F2_rnsga2	FairVotingClassifier	10	0.0516310501369774	0.0117123601387162	0.9815068493150684	0.7934283317915735	0.7920440617897161
215	ProposalWeighted	F3_rnsga2	FairVotingClassifier	10	0.0509226703599657	0.0126730497876861	0.9808219178082191	0.7933472682377473	0.7896743935432706
216	ProposalWeighted	F4_rnsga2	FairVotingClassifier	10	0.04987944265797	0.0217012503325352	0.98013698630137	0.7928184430830109	0.7845347367941746
217	ProposalWeighted	F5_rnsga2	FairVotingClassifier	10	0.0524062439354271	0.0058300071975396	0.9828767123287672	0.7934283317915735	0.7948140502923666
218	AIF360	AdversarialDebiasing	AdversarialDebiasing	10	0.0538586119859026	0.0886782650209921	1.0	0.7748321783764692	0.7662167648810991
219	AIF360	PostProcessingMeta	PostProcessingMeta	10	0.0246826976627681	0.0719048497992709	0.9561643835616438	0.7757337217114323	0.663345842550818
220	Voting		VotingClassifier	11	0.0427887059184593	0.0438086648628787	0.9861111111111112	0.790065755783037	0.7682848090812174
221	Fairlearn	false_positive_rate_parity	VotingClassifier	11	0.0329054395855553	0.1768969422423556	0.9868055555555556	0.7896622045320281	0.7303713268968002
222	Fairlearn	true_positive_rate_parity	VotingClassifier	11	0.038921631045316	0.4436431623931624	0.9902777777777778	0.7898236250324315	0.7054685505788375
223	Fairlearn	equalized_odds	VotingClassifier	11	0.0742864636019632	0.1511064225253058	0.9909722222222224	0.669895417064734	0.6570519076863015
224	scikit-lego	DemographicParityClassifier	OneVsRestClassifier	11	0.0421388863735778	0.0467593477726491	0.9833333333333332	0.773242434075913	0.7410096247691407
225	scikit-lego	EqualOpportunityClassifier	OneVsRestClassifier	11	0.0421388863735778	0.0467593477726491	0.9833333333333332	0.773242434075913	0.7410096247691407
226	Proposal	nsga2	FairVotingClassifier	11	0.0379576231403122	0.0442785886736032	0.9826388888888888	0.8035275749935893	0.7789343683839096
227	ProposalWeighted	F1_nsga2	FairVotingClassifier	11	0.0210850747995064	0.1090277777777778	0.9409722222222222	0.8031318527124922	0.723727082989234
228	ProposalWeighted	F2_nsga2	FairVotingClassifier	11	0.0406518171499627	0.0423641552175576	0.9805555555555556	0.7947361334570839	0.7705783870628687
229	ProposalWeighted	F3_nsga2	FairVotingClassifier	11	0.0210850747995064	0.1090277777777778	0.9409722222222222	0.8031318527124922	0.723727082989234
230	ProposalWeighted	F4_nsga2	FairVotingClassifier	11	0.0406307468176064	0.0525940839399101	0.9888888888888888	0.7837655151651307	0.7514114326040932
231	ProposalWeighted	F5_nsga2	FairVotingClassifier	11	0.0210850747995064	0.1090277777777778	0.9409722222222222	0.8031318527124922	0.723727082989234
232	Proposal	rnsga2	FairVotingClassifier	11	0.0379293129524396	0.056399590040393	0.9819444444444444	0.8032932732128958	0.7777068724755627
233	ProposalWeighted	F1_rnsga2	FairVotingClassifier	11	0.0386681205220653	0.0548649061852671	0.9826388888888888	0.8032932732128958	0.7800004504572141
234	ProposalWeighted	F2_rnsga2	FairVotingClassifier	11	0.0379293129524396	0.056399590040393	0.9819444444444444	0.8032932732128958	0.7777068724755627
235	ProposalWeighted	F3_rnsga2	FairVotingClassifier	11	0.0398792089917926	0.0711750037519769	0.9826388888888888	0.8032932732128958	0.7825417799066052
236	ProposalWeighted	F4_rnsga2	FairVotingClassifier	11	0.0387289927370487	0.0618102722757606	0.9847222222222224	0.8028975509317987	0.7791821198516494
237	ProposalWeighted	F5_rnsga2	FairVotingClassifier	11	0.0386681205220653	0.0548649061852671	0.9826388888888888	0.8032932732128958	0.7800004504572141
238	AIF360	AdversarialDebiasing	AdversarialDebiasing	11	0.0513639616003816	0.0686037016875339	1.0	0.7820417045823301	0.7830372828420846
239	AIF360	PostProcessingMeta	PostProcessingMeta	11	0.0136127206451104	0.0037352693602693	0.9458333333333332	0.7873739895144751	0.6703066112103786
240	Voting		VotingClassifier	12	0.0465188345029378	0.0796658444393177	0.9949458483754512	0.76813840038838	0.7392303193449663
241	Fairlearn	false_positive_rate_parity	VotingClassifier	12	0.0323429177639808	0.2435839784151864	0.9949458483754512	0.7680518982741125	0.6884463779262606
242	Fairlearn	true_positive_rate_parity	VotingClassifier	12	0.0388181778883269	0.4244231458423311	0.9949458483754512	0.7679046462976833	0.688678716210803
243	Fairlearn	equalized_odds	VotingClassifier	12	0.05099548668105	0.2117442993568505	0.9956678700361012	0.7350438742766068	0.6944230800044866
244	scikit-lego	DemographicParityClassifier	OneVsRestClassifier	12	0.0410209403717773	0.1012634273946679	0.9870036101083032	0.7593884738459302	0.7151192135749651
245	scikit-lego	EqualOpportunityClassifier	OneVsRestClassifier	12	0.0410209403717773	0.1012634273946679	0.9870036101083032	0.7593884738459302	0.7151192135749651
246	Proposal	nsga2	FairVotingClassifier	12	0.0257959654480869	0.0605914085914085	0.9696750902527076	0.7964089457634363	0.7302672691438734
247	ProposalWeighted	F1_nsga2	FairVotingClassifier	12	0.0099448425250503	0.1314154727793696	0.9379061371841156	0.7958678115938286	0.6769175920139724
248	ProposalWeighted	F2_nsga2	FairVotingClassifier	12	0.0319966732700715	0.1106169645023045	0.9812274368231046	0.7813336222975575	0.7193854251790607
249	ProposalWeighted	F3_nsga2	FairVotingClassifier	12	0.0099448425250503	0.1314154727793696	0.9379061371841156	0.7958678115938286	0.6769175920139724
250	ProposalWeighted	F4_nsga2	FairVotingClassifier	12	0.0440614977757086	0.0881505270092226	0.9870036101083032	0.7518234877757278	0.7044456728997419
251	ProposalWeighted	F5_nsga2	FairVotingClassifier	12	0.0140000832512383	0.1297023209838995	0.952346570397112	0.7896687055113938	0.6773442131743819
252	Proposal	rnsga2	FairVotingClassifier	12	0.0365762061616395	0.0542335596590308	0.9877256317689532	0.7966426998541329	0.7637720521078691
253	ProposalWeighted	F1_rnsga2	FairVotingClassifier	12	0.0380896500299485	0.0510718613753813	0.9877256317689532	0.7966426998541329	0.7684668877886203
254	ProposalWeighted	F2_rnsga2	FairVotingClassifier	12	0.0365762061616395	0.0542335596590308	0.9877256317689532	0.7966426998541329	0.7637720521078691
255	ProposalWeighted	F3_rnsga2	FairVotingClassifier	12	0.0380896500299485	0.0510718613753813	0.9877256317689532	0.7966426998541329	0.7684668877886203
256	ProposalWeighted	F4_rnsga2	FairVotingClassifier	12	0.0366647395863019	0.0582068791540679	0.9906137184115524	0.7963288817121953	0.7633454309474595
257	ProposalWeighted	F5_rnsga2	FairVotingClassifier	12	0.0380896500299485	0.0510718613753813	0.9877256317689532	0.7966426998541329	0.7684668877886203
258	AIF360	AdversarialDebiasing	AdversarialDebiasing	12	0.0461877804808527	0.0871000942233819	1.0	0.7734579622557327	0.7578013587783814
259	AIF360	PostProcessingMeta	PostProcessingMeta	12	0.0066965818366147	0.0256176987490954	0.9422382671480144	0.7803949751666691	0.6412756974154369
260	Voting		VotingClassifier	13	0.0385834738373719	0.029847667278802	0.9899641577060933	0.7868777417823783	0.7572605980991872
261	Fairlearn	false_positive_rate_parity	VotingClassifier	13	0.0225073656256092	0.1912376779846659	0.9899641577060933	0.78671738257776	0.6978463522913418
262	Fairlearn	true_positive_rate_parity	VotingClassifier	13	0.035813310634855	0.4653261729654607	0.9913978494623656	0.7868777417823783	0.6909497732794163
263	Fairlearn	equalized_odds	VotingClassifier	13	0.0699509077944161	0.1582874029142729	0.9921146953405018	0.6854812216221211	0.6755482048319577
264	scikit-lego	DemographicParityClassifier	OneVsRestClassifier	13	0.0406493920294714	0.0381275982744716	0.982078853046595	0.7718639049881464	0.743461504981522
265	scikit-lego	EqualOpportunityClassifier	OneVsRestClassifier	13	0.0406493920294714	0.0381275982744716	0.982078853046595	0.7718639049881464	0.743461504981522
266	Proposal	nsga2	FairVotingClassifier	13	0.0310332974434049	0.0415513833992094	0.978494623655914	0.8012370160047186	0.7623568653208512
267	ProposalWeighted	F1_nsga2	FairVotingClassifier	13	0.0160297956448425	0.0185096436799004	0.9519713261648746	0.8028005557519001	0.7158474918293541
268	ProposalWeighted	F2_nsga2	FairVotingClassifier	13	0.0380247158056665	0.0431991951710262	0.9827956989247312	0.7835235492517271	0.7525877009029255
269	ProposalWeighted	F3_nsga2	FairVotingClassifier	13	0.0160627787844995	0.0176665238899107	0.9512544802867384	0.8026401965472818	0.7158474918293541
270	ProposalWeighted	F4_nsga2	FairVotingClassifier	13	0.0434052798739105	0.0543449909121396	0.985663082437276	0.765015036863116	0.7400587178614669
271	ProposalWeighted	F5_nsga2	FairVotingClassifier	13	0.0160297956448425	0.0185096436799004	0.9519713261648746	0.8028005557519001	0.7158474918293541
272	Proposal	rnsga2	FairVotingClassifier	13	0.0277605978799843	0.0449417285578545	0.9763440860215054	0.8028607092047083	0.7557708895518609
273	ProposalWeighted	F1_rnsga2	FairVotingClassifier	13	0.0277605978799843	0.0449417285578545	0.9763440860215054	0.8028607092047083	0.7557708895518609
274	ProposalWeighted	F2_rnsga2	FairVotingClassifier	13	0.0277605978799843	0.0449417285578545	0.9763440860215054	0.8028607092047083	0.7557708895518609
275	ProposalWeighted	F3_rnsga2	FairVotingClassifier	13	0.0271246100820506	0.0309266409266409	0.9777777777777776	0.8026335211641148	0.7525877009029255
276	ProposalWeighted	F4_rnsga2	FairVotingClassifier	13	0.0280059690916498	0.0184202657425226	0.9799283154121864	0.8011635117855764	0.7517409608521212
277	ProposalWeighted	F5_rnsga2	FairVotingClassifier	13	0.0277605978799843	0.0449417285578545	0.9763440860215054	0.8028607092047083	0.7557708895518609
278	AIF360	AdversarialDebiasing	AdversarialDebiasing	13	0.0457110603716869	0.0023828573416356	1.0	0.7808176939356319	0.7778969192906376
279	AIF360	PostProcessingMeta	PostProcessingMeta	13	0.0015269408661964	0.0133569739952719	0.9419354838709676	0.782327380591646	0.6249139411396962
280	Voting		VotingClassifier	14	0.0311419792438881	0.0111421162781514	0.9941944847605224	0.7935664041714403	0.7660609943121154
281	Fairlearn	false_positive_rate_parity	VotingClassifier	14	0.0215133784130612	0.1246782421491083	0.9941944847605224	0.793167170699706	0.7306524566614253
282	Fairlearn	true_positive_rate_parity	VotingClassifier	14	0.0282886635557129	0.4016696709376032	0.9963715529753264	0.7936462508657871	0.7071302389688039
283	Fairlearn	equalized_odds	VotingClassifier	14	0.055470318104242	0.0861580275674627	0.9949201741654572	0.7229979782171917	0.7153126395278862
284	scikit-lego	DemographicParityClassifier	OneVsRestClassifier	14	0.0334488097556647	0.0035326086956521	0.9920174165457184	0.7713167046185369	0.7383670141517674
285	scikit-lego	EqualOpportunityClassifier	OneVsRestClassifier	14	0.0334488097556647	0.0035326086956521	0.9920174165457184	0.7713167046185369	0.7383670141517674
286	Proposal	nsga2	FairVotingClassifier	14	0.0150317034095268	0.0191795164667808	0.9702467343976778	0.7934024727947423	0.7306971055849979
287	ProposalWeighted	F1_nsga2	FairVotingClassifier	14	0.0128068831963274	0.0368421052631579	0.9571843251088534	0.8008280653517252	0.7239706481858948
288	ProposalWeighted	F2_nsga2	FairVotingClassifier	14	0.037441945221972	0.0040342484969227	0.988388969521045	0.7820444399172565	0.7620095898122804
289	ProposalWeighted	F3_nsga2	FairVotingClassifier	14	0.0193547133967082	0.0449674991447144	0.9542815674891146	0.7985264253178754	0.7365577621183003
290	ProposalWeighted	F4_nsga2	FairVotingClassifier	14	0.037441945221972	0.0040342484969227	0.988388969521045	0.7820444399172565	0.7620095898122804
291	ProposalWeighted	F5_nsga2	FairVotingClassifier	14	0.0116067907558709	0.0274226804123711	0.9629898403483308	0.8014105824285667	0.7239706481858948
292	Proposal	rnsga2	FairVotingClassifier	14	0.03289305900704	0.0335844994617868	0.9825834542815676	0.7997758441884583	0.7816784112748238
293	ProposalWeighted	F1_rnsga2	FairVotingClassifier	14	0.03289305900704	0.0335844994617868	0.9840348330914368	0.7997758441884583	0.7816784112748238
294	ProposalWeighted	F2_rnsga2	FairVotingClassifier	14	0.03289305900704	0.0335844994617868	0.9825834542815676	0.7997758441884583	0.7816784112748238
295	ProposalWeighted	F3_rnsga2	FairVotingClassifier	14	0.0321676229430589	0.0385329255221813	0.9825834542815676	0.8010252630590412	0.7821113117077242
296	ProposalWeighted	F4_rnsga2	FairVotingClassifier	14	0.0341230321343235	0.0315217391304348	0.9847605224963716	0.7980660973111053	0.7816784112748238
297	ProposalWeighted	F5_rnsga2	FairVotingClassifier	14	0.0331555836352812	0.0317165658113786	0.9818577648766328	0.7982164146201436	0.7794362588084561
298	AIF360	AdversarialDebiasing	AdversarialDebiasing	14	0.0460695179696071	0.0001049783744548	1.0	0.766121831428889	0.7667268456506124
299	AIF360	PostProcessingMeta	PostProcessingMeta	14	0.0108228249392706	0.0209114414996767	0.9390420899854862	0.7911661652839325	0.6317317958573564
300	Voting		VotingClassifier	15	0.0431566374354448	0.0045580105624486	0.992790194664744	0.7843874429191371	0.7745433789954338
301	Fairlearn	false_positive_rate_parity	VotingClassifier	15	0.03312360181636	0.1895348638827122	0.992790194664744	0.7842274173150404	0.733447488584475
302	Fairlearn	true_positive_rate_parity	VotingClassifier	15	0.0365378456966452	0.4567800166304966	0.9935111751982696	0.7841530312923204	0.6936358447488585
303	Fairlearn	equalized_odds	VotingClassifier	15	0.0725547145565364	0.1443839934043	0.9942321557317952	0.6949209763857576	0.7080479452054794
304	scikit-lego	DemographicParityClassifier	OneVsRestClassifier	15	0.0435697216187042	0.0056017474633596	0.989185291997116	0.7620926802578145	0.7432933789954338
305	scikit-lego	EqualOpportunityClassifier	OneVsRestClassifier	15	0.0435697216187042	0.0056017474633596	0.989185291997116	0.7620926802578145	0.7432933789954338
306	Proposal	nsga2	FairVotingClassifier	15	0.0292676488317569	0.0056261919898283	0.9733237202595528	0.8006306044128805	0.7612728310502282
307	ProposalWeighted	F1_nsga2	FairVotingClassifier	15	0.0178023136345736	0.0709959916347159	0.943042537851478	0.8011681869099055	0.7254566210045662
308	ProposalWeighted	F2_nsga2	FairVotingClassifier	15	0.0371453402788176	0.01657734762438	0.9870223503965392	0.7976057603815766	0.7778253424657535
309	ProposalWeighted	F3_nsga2	FairVotingClassifier	15	0.0177124117246568	0.0760855443600773	0.9408795962509012	0.8012481997119538	0.7250285388127854
310	ProposalWeighted	F4_nsga2	FairVotingClassifier	15	0.0460435065436223	0.0428886891485513	0.9841384282624368	0.7632816187298829	0.7544235159817352
311	ProposalWeighted	F5_nsga2	FairVotingClassifier	15	0.0178023136345736	0.0709959916347159	0.943042537851478	0.8011681869099055	0.7254566210045662
312	Proposal	rnsga2	FairVotingClassifier	15	0.0353300632806024	0.0108021435503606	0.9848594087959625	0.8012481997119538	0.7801084474885844
313	ProposalWeighted	F1_rnsga2	FairVotingClassifier	15	0.0345696618101786	0.012175769923987	0.9841384282624368	0.8012481997119538	0.7778253424657535
314	ProposalWeighted	F2_rnsga2	FairVotingClassifier	15	0.0353300632806024	0.0108021435503606	0.9848594087959625	0.8012481997119538	0.7801084474885844
315	ProposalWeighted	F3_rnsga2	FairVotingClassifier	15	0.035346592812599	0.0103744939271254	0.9834174477289112	0.8011681869099055	0.7801084474885844
316	ProposalWeighted	F4_rnsga2	FairVotingClassifier	15	0.0353346426205461	0.012738226492361	0.9841384282624368	0.8000817683571987	0.7778253424657535
317	ProposalWeighted	F5_rnsga2	FairVotingClassifier	15	0.0345696618101786	0.012175769923987	0.9841384282624368	0.8012481997119538	0.7778253424657535
318	AIF360	AdversarialDebiasing	AdversarialDebiasing	15	0.048781327496648	0.0417129216691585	1.0	0.763304125847196	0.757277397260274
319	AIF360	PostProcessingMeta	PostProcessingMeta	15	0.0019575811028111	0.0212206856786365	0.9365537130497475	0.769520141506748	0.6123002283105023
320	Voting		VotingClassifier	16	0.0411902314629886	0.0300295347320778	0.9897540983606558	0.7840202619224116	0.7508704356530443
321	Fairlearn	false_positive_rate_parity	VotingClassifier	16	0.0366952974688435	0.149930609303691	0.9897540983606558	0.7838583186025736	0.7309918614266441
322	Fairlearn	true_positive_rate_parity	VotingClassifier	16	0.0383972026116859	0.4512183344700833	0.9924863387978142	0.7840202619224116	0.6971319145232189
323	Fairlearn	equalized_odds	VotingClassifier	16	0.0621753307342827	0.1485659166519025	0.9897540983606558	0.7326690235882231	0.720775122949036
324	scikit-lego	DemographicParityClassifier	OneVsRestClassifier	16	0.0428396194805005	0.0537717671865344	0.9911202185792348	0.7637165231605559	0.725366671018845
325	scikit-lego	EqualOpportunityClassifier	OneVsRestClassifier	16	0.0428396194805005	0.0537717671865344	0.9911202185792348	0.7637165231605559	0.725366671018845
326	Proposal	nsga2	FairVotingClassifier	16	0.0304077726485475	0.0109113720570073	0.96448087431694	0.796412537302085	0.7416220568394482
327	ProposalWeighted	F1_nsga2	FairVotingClassifier	16	0.0139476324842203	0.1031555199335054	0.9426229508196722	0.7971732147269582	0.6880467423945685
328	ProposalWeighted	F2_nsga2	FairVotingClassifier	16	0.0417598761136165	0.0477493840552289	0.9829234972677596	0.7721539221835738	0.7301975888932412
329	ProposalWeighted	F3_nsga2	FairVotingClassifier	16	0.0139476324842203	0.1031555199335054	0.9426229508196722	0.7971732147269582	0.6880467423945685
330	ProposalWeighted	F4_nsga2	FairVotingClassifier	16	0.0442926524243613	0.0160407278311208	0.989071038251366	0.771158502974663	0.7371175523349437
331	ProposalWeighted	F5_nsga2	FairVotingClassifier	16	0.0139476324842203	0.1031555199335054	0.9426229508196722	0.7971732147269582	0.6880467423945685
332	Proposal	rnsga2	FairVotingClassifier	16	0.0386487093449047	0.0009009009009008	0.980191256830601	0.7972460131911577	0.7700961831396613
333	ProposalWeighted	F1_rnsga2	FairVotingClassifier	16	0.0379957531916151	0.00454014140723	0.9815573770491804	0.7972460131911577	0.7682465073769421
334	ProposalWeighted	F2_rnsga2	FairVotingClassifier	16	0.0386487093449047	0.0009009009009008	0.980191256830601	0.7972460131911577	0.7700961831396613
335	ProposalWeighted	F3_rnsga2	FairVotingClassifier	16	0.040144326629347	0.0088746124566143	0.9849726775956285	0.7971650415312387	0.7750032641336988
336	ProposalWeighted	F4_rnsga2	FairVotingClassifier	16	0.0409878340891327	0.0032754497244462	0.9870218579234972	0.7971004162627587	0.7768529398964181
337	ProposalWeighted	F5_rnsga2	FairVotingClassifier	16	0.0379957531916151	0.00454014140723	0.9815573770491804	0.7972460131911577	0.7682465073769421
338	AIF360	AdversarialDebiasing	AdversarialDebiasing	16	0.0459941539765298	0.0636795086543829	1.0	0.7710900762198019	0.7487705096400749
339	AIF360	PostProcessingMeta	PostProcessingMeta	16	0.0067815421858583	0.0473680785997787	0.9228142076502732	0.7764602459561689	0.5739979109544326
340	Voting		VotingClassifier	17	0.0390876118495352	0.0236626626365477	0.9916434540389972	0.7863594975885501	0.7660915533867783
341	Fairlearn	false_positive_rate_parity	VotingClassifier	17	0.0241386825017849	0.1747724819999033	0.9916434540389972	0.7858763279960229	0.7118406529568955
342	Fairlearn	true_positive_rate_parity	VotingClassifier	17	0.027261751227945	0.4522554188635032	0.9923398328690808	0.7862046209575494	0.6829324968049262
343	Fairlearn	equalized_odds	VotingClassifier	17	0.0697725576071268	0.1133001952063753	0.9923398328690808	0.6776644240075536	0.6770433949111189
344	scikit-lego	DemographicParityClassifier	OneVsRestClassifier	17	0.0372392496438434	0.031266149870801	0.9818941504178272	0.7671495632820227	0.7323690019751364
345	scikit-lego	EqualOpportunityClassifier	OneVsRestClassifier	17	0.0372392496438434	0.031266149870801	0.9818941504178272	0.7671495632820227	0.7323690019751364
346	Proposal	nsga2	FairVotingClassifier	17	0.0291772158503	0.0097477304104087	0.977715877437326	0.8008246337025501	0.7626568490763334
347	ProposalWeighted	F1_nsga2	FairVotingClassifier	17	0.0164045347868877	0.0163140213355337	0.9512534818941504	0.8007441054371289	0.7231831648658069
348	ProposalWeighted	F2_nsga2	FairVotingClassifier	17	0.03845633955123	0.0146888919940426	0.9867688022284122	0.7957633336457406	0.7802007087254561
349	ProposalWeighted	F3_nsga2	FairVotingClassifier	17	0.0164045347868877	0.0163140213355337	0.9526462395543176	0.8007441054371289	0.7231831648658069
350	ProposalWeighted	F4_nsga2	FairVotingClassifier	17	0.0464716713478961	0.0327499276455086	0.9888579387186628	0.7743476679711943	0.7682845358429186
351	ProposalWeighted	F5_nsga2	FairVotingClassifier	17	0.0164045347868877	0.0163140213355337	0.9512534818941504	0.8007441054371289	0.7231831648658069
352	Proposal	rnsga2	FairVotingClassifier	17	0.0348776250831824	0.0106279401399793	0.9874651810584958	0.8007441054371289	0.7793728941559197
353	ProposalWeighted	F1_rnsga2	FairVotingClassifier	17	0.0349528457139211	0.01578073089701	0.9867688022284122	0.8006635771717078	0.7797868014406879
354	ProposalWeighted	F2_rnsga2	FairVotingClassifier	17	0.0348776250831824	0.0106279401399793	0.9874651810584958	0.8007441054371289	0.7793728941559197
355	ProposalWeighted	F3_rnsga2	FairVotingClassifier	17	0.0340867239655067	0.0144481374826439	0.9860724233983288	0.8008989820681297	0.7775938189845475
356	ProposalWeighted	F4_rnsga2	FairVotingClassifier	17	0.0341642021807981	0.009828349944629	0.9853760445682452	0.8006635771717078	0.7771799116997794
357	ProposalWeighted	F5_rnsga2	FairVotingClassifier	17	0.0349528457139211	0.01578073089701	0.9867688022284122	0.8006635771717078	0.7797868014406879
358	AIF360	AdversarialDebiasing	AdversarialDebiasing	17	0.0465924793641088	0.0230813566038075	1.0	0.7734375165871544	0.7697295805739516
359	AIF360	PostProcessingMeta	PostProcessingMeta	17	0.0058064157652985	0.0297049441786284	0.9394150417827298	0.7724146104661266	0.6327771000348553
360	Voting		VotingClassifier	18	0.037670855853732	0.0410153573154633	0.9888888888888888	0.7876170109473624	0.7478060672743235
361	Fairlearn	false_positive_rate_parity	VotingClassifier	18	0.0277994854613531	0.2390880958464639	0.9909722222222224	0.7872941178249858	0.7062183721377138
362	Fairlearn	true_positive_rate_parity	VotingClassifier	18	0.0338386916552389	0.4207216559708065	0.9909722222222224	0.7876170109473624	0.6973691647418337
363	Fairlearn	equalized_odds	VotingClassifier	18	0.0609757386565734	0.1935519566745644	0.9909722222222224	0.7211402739978782	0.6980794375091847
364	scikit-lego	DemographicParityClassifier	OneVsRestClassifier	18	0.0434081924194053	0.0034262719172176	0.98125	0.7654762597936056	0.7329035272484749
365	scikit-lego	EqualOpportunityClassifier	OneVsRestClassifier	18	0.0434081924194053	0.0034262719172176	0.98125	0.7654762597936056	0.7329035272484749
366	Proposal	nsga2	FairVotingClassifier	18	0.0248492169654954	0.0456872058088018	0.9701388888888888	0.8005632859177008	0.7339811824816969
367	ProposalWeighted	F1_nsga2	FairVotingClassifier	18	0.0282202870666838	0.0555015466195316	0.95625	0.7998597645678109	0.7404847941339381
368	ProposalWeighted	F2_nsga2	FairVotingClassifier	18	0.0411417411336908	0.0344208636891563	0.9909722222222224	0.7810915451154287	0.7463195812970297
369	ProposalWeighted	F3_nsga2	FairVotingClassifier	18	0.0280872447445329	0.0559624138889087	0.9569444444444444	0.7987615498567397	0.7381806466685005
370	ProposalWeighted	F4_nsga2	FairVotingClassifier	18	0.0383897142824691	0.0116948229707043	0.9909722222222224	0.7767892778310052	0.7352076747139126
371	ProposalWeighted	F5_nsga2	FairVotingClassifier	18	0.0324740849239108	0.0052401292478529	0.9819444444444444	0.7884369477450038	0.7446842583207418
372	Proposal	rnsga2	FairVotingClassifier	18	0.0372974490648493	0.0472095719400729	0.9895833333333334	0.8000939566052817	0.7692122189524137
373	ProposalWeighted	F1_rnsga2	FairVotingClassifier	18	0.0359541592924843	0.041676777879072	0.9868055555555556	0.8000939566052817	0.7654215855096818
374	ProposalWeighted	F2_rnsga2	FairVotingClassifier	18	0.0372974490648493	0.0472095719400729	0.9895833333333334	0.8000939566052817	0.7692122189524137
375	ProposalWeighted	F3_rnsga2	FairVotingClassifier	18	0.0358961079405054	0.0460608668439994	0.9875	0.8000939566052817	0.7650127547656099
