Technique	variable	value
Proposal, F3_nsga2	F1	0.0013209700793864
Proposal, F3_nsga2	F1	0.0095086166477981
Proposal, F3_rnsga2	F1	0.0001758566949856
Proposal, F3_rnsga2	F1	0.006980812835948
Proposal, F3_rnsga2	F1	0.0115395683453237
Proposal, F3_rnsga2	F1	0.0022549807487015
Proposal, F3_rnsga2	F1	0.0074846625766871
Proposal, F3_rnsga2	F1	0.0017256462185578
Proposal, F3_rnsga2	F1	0.0051866966423928
Proposal, F3_rnsga2	F1	0.0043223180076628
Proposal, F3_rnsga2	F1	0.0260196905766526
Proposal, F3_rnsga2	F1	0.0009042136355416
Proposal, F3_rnsga2	F1	0.0079313515170088
Proposal, F3_rnsga2	F1	0.0178775913747035
Proposal, F3_rnsga2	F1	0.0238069752359604
Proposal, F3_rnsga2	F1	0.0036912894055751
Proposal, F3_rnsga2	F1	0.0163229813664596
Proposal, F3_rnsga2	F1	0.0205210835132094
Proposal, F3_rnsga2	F1	0.0063938618925831
Proposal, F3_rnsga2	F1	0.004341488546261
Proposal, F3_rnsga2	F1	0.0115581446624812
Proposal, F3_rnsga2	F1	0.0012257633162469
Proposal, F3_rnsga2	F1	0.0042560887388473
Proposal, F3_rnsga2	F1	0.0250575646756061
Proposal, F3_rnsga2	F1	0.0122906931464174
Proposal, F3_rnsga2	F1	0.0029277813923227
Proposal, F3_rnsga2	F1	0.0152927336892588
Proposal, F3_rnsga2	F1	0.0013216020754047
Proposal, F3_rnsga2	F1	0.0055704099821746
Proposal, F3_rnsga2	F1	0.0164965889799756
Proposal, F3_rnsga2	F1	0.0013209700793864
Proposal, F3_rnsga2	F1	0.0097201330963125
Proposal, F4_nsga2	F1	0.0001758566949856
Proposal, F4_nsga2	F1	0.006980812835948
Proposal, F4_nsga2	F1	0.0115395683453237
Proposal, F4_nsga2	F1	0.0035277053202093
Proposal, F4_nsga2	F1	0.0075883256528417
Proposal, F4_nsga2	F1	0.0017256462185578
Proposal, F4_nsga2	F1	0.0050799149866705
Proposal, F4_nsga2	F1	0.007485465116279
Proposal, F4_nsga2	F1	0.0260196905766526
Proposal, F4_nsga2	F1	0.0012364926616848
Proposal, F4_nsga2	F1	0.0079313515170088
Proposal, F4_nsga2	F1	0.0165332831183504
Proposal, F4_nsga2	F1	0.0238966427763108
Proposal, F4_nsga2	F1	0.0035999611471309
Proposal, F4_nsga2	F1	0.0163139329805996
Proposal, F4_nsga2	F1	0.0168382798304058
Proposal, F4_nsga2	F1	0.0063938618925831
Proposal, F4_nsga2	F1	0.0039083284769554
Proposal, F4_nsga2	F1	0.0152303836514362
Proposal, F4_nsga2	F1	0.0017668888573724
Proposal, F4_nsga2	F1	0.0007431979262965
Proposal, F4_nsga2	F1	0.0248850318943776
Proposal, F4_nsga2	F1	0.0122906931464174
Proposal, F4_nsga2	F1	0.0028160646387832
Proposal, F4_nsga2	F1	0.0152927336892588
Proposal, F4_nsga2	F1	0.0023956951201533
Proposal, F4_nsga2	F1	0.0058146036005814
Proposal, F4_nsga2	F1	0.0164965889799756
Proposal, F4_nsga2	F1	0.0013209700793864
Proposal, F4_nsga2	F1	0.0095086166477981
Proposal, F4_rnsga2	F1	0.0001758566949856
Proposal, F4_rnsga2	F1	0.006980812835948
Proposal, F4_rnsga2	F1	0.0115395683453237
Proposal, F4_rnsga2	F1	0.0022549807487015
Proposal, F4_rnsga2	F1	0.0074846625766871
Proposal, F4_rnsga2	F1	0.0017256462185578
Proposal, F4_rnsga2	F1	0.0051866966423928
Proposal, F4_rnsga2	F1	0.0043223180076628
Proposal, F4_rnsga2	F1	0.0260196905766526
Proposal, F4_rnsga2	F1	0.0009042136355416
Proposal, F4_rnsga2	F1	0.0079313515170088
Proposal, F4_rnsga2	F1	0.0178775913747035
Proposal, F4_rnsga2	F1	0.0238069752359604
Proposal, F4_rnsga2	F1	0.0036912894055751
Proposal, F4_rnsga2	F1	0.0165301526812006
Proposal, F4_rnsga2	F1	0.0168382798304058
Proposal, F4_rnsga2	F1	0.0063938618925831
Proposal, F4_rnsga2	F1	0.004341488546261
Proposal, F4_rnsga2	F1	0.0115581446624812
Proposal, F4_rnsga2	F1	0.0012257633162469
Proposal, F4_rnsga2	F1	0.0042560887388473
Proposal, F4_rnsga2	F1	0.0250575646756061
Proposal, F4_rnsga2	F1	0.0122906931464174
Proposal, F4_rnsga2	F1	0.0024033287897266
Proposal, F4_rnsga2	F1	0.0152927336892588
Proposal, F4_rnsga2	F1	0.0013216020754047
Proposal, F4_rnsga2	F1	0.0055704099821746
Proposal, F4_rnsga2	F1	0.0164965889799756
Proposal, F4_rnsga2	F1	0.0013209700793864
Proposal, F4_rnsga2	F1	0.0097201330963125
Proposal, F5_nsga2	F1	0.0001758566949856
Proposal, F5_nsga2	F1	0.006980812835948
Proposal, F5_nsga2	F1	0.0115395683453237
Proposal, F5_nsga2	F1	0.0035277053202093
